Date,Year,Month,DateFraction,SmoothedSSN,Definitive,Extra1,Extra2
1986-05-01,1986,5,1986.371,15.8,3.6,530,1
1986-06-01,1986,6,1986.455,15.2,3.6,494,1
1986-07-01,1986,7,1986.538,15.1,3.5,510,1
1986-08-01,1986,8,1986.623,14.4,3.4,567,1
1986-09-01,1986,9,1986.707,13.5,3.4,505,1
1986-10-01,1986,10,1986.79,14.7,3.3,507,1
1986-11-01,1986,11,1986.874,16.6,3.3,515,1
1986-12-01,1986,12,1986.958,18.3,3.4,544,1
1987-01-01,1987,1,1987.042,19.9,3.5,487,1
1987-02-01,1987,2,1987.123,22.3,3.5,429,1
1987-03-01,1987,3,1987.204,25.5,3.6,501,1
1987-04-01,1987,4,1987.288,28.0,3.6,581,1
1987-05-01,1987,5,1987.371,30.3,3.7,566,1
1987-06-01,1987,6,1987.455,32.7,3.7,586,1
1987-07-01,1987,7,1987.538,36.2,3.9,645,1
1987-08-01,1987,8,1987.623,40.5,4.1,619,1
1987-09-01,1987,9,1987.707,45.3,4.3,609,1
1987-10-01,1987,10,1987.79,51.0,4.5,501,1
1987-11-01,1987,11,1987.874,55.1,4.7,417,1
1987-12-01,1987,12,1987.958,60.9,5.1,455,1
1988-01-01,1988,1,1988.042,69.2,5.6,484,1
1988-02-01,1988,2,1988.124,76.9,6.1,525,1
1988-03-01,1988,3,1988.206,84.9,6.6,516,1
1988-04-01,1988,4,1988.29,93.0,7.0,562,1
1988-05-01,1988,5,1988.373,101.4,7.4,582,1
1988-06-01,1988,6,1988.456,114.3,8.0,574,1
1988-07-01,1988,7,1988.54,128.5,8.9,605,1
1988-08-01,1988,8,1988.624,141.1,9.6,649,1
1988-09-01,1988,9,1988.708,151.2,10.1,551,1
1988-10-01,1988,10,1988.791,156.9,10.3,530,1
1988-11-01,1988,11,1988.874,164.4,10.6,488,1
1988-12-01,1988,12,1988.958,176.1,11.1,490,1
1989-01-01,1989,1,1989.042,184.8,11.4,536,1
1989-02-01,1989,2,1989.123,190.7,11.6,489,1
1989-03-01,1989,3,1989.204,198.0,12.0,573,1
1989-04-01,1989,4,1989.288,203.8,12.3,534,1
1989-05-01,1989,5,1989.371,209.5,12.6,668,1
1989-06-01,1989,6,1989.455,212.1,12.9,619,1
1989-07-01,1989,7,1989.538,212.0,12.8,673,1
1989-08-01,1989,8,1989.623,211.1,12.7,639,1
1989-09-01,1989,9,1989.707,210.5,12.6,585,1
1989-10-01,1989,10,1989.79,212.4,12.7,562,1
1989-11-01,1989,11,1989.874,212.5,12.7,550,1
1989-12-01,1989,12,1989.958,206.2,12.4,504,1
1990-01-01,1990,1,1990.042,201.2,12.1,516,1
1990-02-01,1990,2,1990.123,202.4,12.1,518,1
1990-03-01,1990,3,1990.204,200.9,11.8,592,1
1990-04-01,1990,4,1990.288,198.1,11.6,575,1
1990-05-01,1990,5,1990.371,195.1,11.5,691,1
1990-06-01,1990,6,1990.455,192.0,11.3,599,1
1990-07-01,1990,7,1990.538,190.1,11.3,661,1
1990-08-01,1990,8,1990.623,191.6,11.5,714,1
1990-09-01,1990,9,1990.707,194.6,11.7,622,1
1990-10-01,1990,10,1990.79,195.2,11.8,605,1
1990-11-01,1990,11,1990.874,195.2,11.8,536,1
1990-12-01,1990,12,1990.958,197.8,12.0,479,1
1991-01-01,1991,1,1991.042,202.8,12.3,552,1
1991-02-01,1991,2,1991.123,204.4,12.5,493,1
1991-03-01,1991,3,1991.204,203.9,12.6,546,1
1991-04-01,1991,4,1991.288,203.8,12.7,590,1
1991-05-01,1991,5,1991.371,202.9,12.7,625,1
1991-06-01,1991,6,1991.455,202.8,12.7,620,1
1991-07-01,1991,7,1991.538,203.5,12.7,661,1
1991-08-01,1991,8,1991.623,203.3,12.6,707,1
1991-09-01,1991,9,1991.707,200.9,12.5,621,1
1991-10-01,1991,10,1991.79,196.7,12.4,524,1
1991-11-01,1991,11,1991.874,191.4,12.2,487,1
1991-12-01,1991,12,1991.958,183.1,11.9,506,1
1992-01-01,1992,1,1992.042,172.6,11.5,566,1
1992-02-01,1992,2,1992.124,161.1,11.0,590,1
1992-03-01,1992,3,1992.206,151.8,10.5,537,1
1992-04-01,1992,4,1992.29,146.0,10.0,660,1
1992-05-01,1992,5,1992.373,142.1,9.7,746,1
1992-06-01,1992,6,1992.456,137.1,9.4,706,1
1992-07-01,1992,7,1992.54,128.5,8.8,761,1
1992-08-01,1992,8,1992.624,119.3,8.1,794,1
1992-09-01,1992,9,1992.708,113.0,7.6,764,1
1992-10-01,1992,10,1992.791,109.0,7.4,623,1
1992-11-01,1992,11,1992.874,106.3,7.2,559,1
1992-12-01,1992,12,1992.958,104.5,7.1,539,1
1993-01-01,1993,1,1993.042,101.9,6.9,583,1
1993-02-01,1993,2,1993.123,99.3,6.8,551,1
1993-03-01,1993,3,1993.204,95.4,6.7,739,1
1993-04-01,1993,4,1993.288,90.2,6.5,719,1
1993-05-01,1993,5,1993.371,84.2,6.3,752,1
1993-06-01,1993,6,1993.455,78.6,6.0,706,1
1993-07-01,1993,7,1993.538,76.5,5.9,699,1
1993-08-01,1993,8,1993.623,73.6,5.8,809,1
1993-09-01,1993,9,1993.707,68.3,5.5,709,1
1993-10-01,1993,10,1993.79,63.2,5.3,630,1
1993-11-01,1993,11,1993.874,58.4,5.1,551,1
1993-12-01,1993,12,1993.958,55.1,5.0,562,1
1994-01-01,1994,1,1994.042,52.6,4.9,582,1
1994-02-01,1994,2,1994.123,50.2,4.8,539,1
1994-03-01,1994,3,1994.204,49.4,4.8,728,1
1994-04-01,1994,4,1994.288,49.6,4.7,763,1
1994-05-01,1994,5,1994.371,48.7,4.6,789,1
1994-06-01,1994,6,1994.455,46.4,4.6,789,1
1994-07-01,1994,7,1994.538,42.7,4.4,865,1
1994-08-01,1994,8,1994.623,40.1,4.3,876,1
1994-09-01,1994,9,1994.707,39.7,4.2,735,1
1994-10-01,1994,10,1994.79,39.4,4.2,657,1
1994-11-01,1994,11,1994.874,38.7,4.1,591,1
1994-12-01,1994,12,1994.958,37.6,4.0,610,1
1995-01-01,1995,1,1995.042,35.6,3.9,630,1
1995-02-01,1995,2,1995.123,33.7,3.9,620,1
1995-03-01,1995,3,1995.204,32.0,3.9,706,1
1995-04-01,1995,4,1995.288,29.4,3.8,698,1
1995-05-01,1995,5,1995.371,27.3,3.7,781,1
1995-06-01,1995,6,1995.455,25.9,3.7,747,1
1995-07-01,1995,7,1995.538,24.4,3.6,842,1
1995-08-01,1995,8,1995.623,22.0,3.5,854,1
1995-09-01,1995,9,1995.707,19.0,3.4,708,1
1995-10-01,1995,10,1995.79,17.0,3.4,734,1
1995-11-01,1995,11,1995.874,15.9,3.3,594,1
1995-12-01,1995,12,1995.958,15.1,3.3,515,1
1996-01-01,1996,1,1996.042,14.5,3.3,535,1
1996-02-01,1996,2,1996.124,14.2,3.2,532,1
1996-03-01,1996,3,1996.206,13.7,3.2,621,1
1996-04-01,1996,4,1996.29,12.0,3.1,678,1
1996-05-01,1996,5,1996.373,11.2,3.1,676,1
1996-06-01,1996,6,1996.456,11.6,3.1,682,1
1996-07-01,1996,7,1996.54,11.3,3.1,766,1
1996-08-01,1996,8,1996.624,11.2,3.0,759,1
1996-09-01,1996,9,1996.708,11.3,3.0,656,1
1996-10-01,1996,10,1996.791,12.0,3.0,630,1
1996-11-01,1996,11,1996.874,13.4,3.0,536,1
1996-12-01,1996,12,1996.958,14.3,3.0,543,1
1997-01-01,1997,1,1997.042,14.5,3.1,497,1
1997-02-01,1997,2,1997.123,15.2,3.1,545,1
1997-03-01,1997,3,1997.204,18.3,3.3,627,1
1997-04-01,1997,4,1997.288,22.0,3.4,663,1
1997-05-01,1997,5,1997.371,24.4,3.5,716,1
1997-06-01,1997,6,1997.455,27.2,3.6,656,1
1997-07-01,1997,7,1997.538,30.4,3.7,700,1
1997-08-01,1997,8,1997.623,33.6,3.9,723,1
1997-09-01,1997,9,1997.707,38.2,4.1,661,1
1997-10-01,1997,10,1997.79,43.1,4.4,623,1
1997-11-01,1997,11,1997.874,47.1,4.7,465,1
1997-12-01,1997,12,1997.958,52.0,4.9,418,1
1998-01-01,1998,1,1998.042,58.4,5.1,521,1
1998-02-01,1998,2,1998.123,65.4,5.3,559,1
1998-03-01,1998,3,1998.204,72.0,5.7,571,1
1998-04-01,1998,4,1998.288,76.9,6.0,537,1
1998-05-01,1998,5,1998.371,80.8,6.2,620,1
1998-06-01,1998,6,1998.455,85.4,6.5,521,1
1998-07-01,1998,7,1998.538,89.8,6.8,597,1
1998-08-01,1998,8,1998.623,93.5,7.0,586,1
1998-09-01,1998,9,1998.707,96.4,7.2,502,1
1998-10-01,1998,10,1998.79,98.2,7.2,432,1
1998-11-01,1998,11,1998.874,102.3,7.3,472,1
1998-12-01,1998,12,1998.958,110.4,7.7,435,1
1999-01-01,1999,1,1999.042,118.4,8.0,475,1
1999-02-01,1999,2,1999.123,122.5,8.4,446,1
1999-03-01,1999,3,1999.204,122.3,8.6,518,1
1999-04-01,1999,4,1999.288,125.0,8.7,569,1
1999-05-01,1999,5,1999.371,132.6,9.1,630,1
1999-06-01,1999,6,1999.455,136.3,9.3,567,1
1999-07-01,1999,7,1999.538,138.1,9.4,594,1
1999-08-01,1999,8,1999.623,142.9,9.6,649,1
1999-09-01,1999,9,1999.707,150.5,10.0,624,1
1999-10-01,1999,10,1999.79,159.3,10.3,531,1
1999-11-01,1999,11,1999.874,164.1,10.4,406,1
1999-12-01,1999,12,1999.958,164.0,10.4,404,1
2000-01-01,2000,1,2000.042,166.1,10.5,450,1
2000-02-01,2000,2,2000.124,170.6,10.4,490,1
2000-03-01,2000,3,2000.206,174.3,10.4,456,1
2000-04-01,2000,4,2000.29,175.2,10.5,529,1
2000-05-01,2000,5,2000.373,172.9,10.3,551,1
2000-06-01,2000,6,2000.456,172.7,10.1,532,1
2000-07-01,2000,7,2000.54,174.2,10.0,507,1
2000-08-01,2000,8,2000.624,172.8,9.9,626,1
2000-09-01,2000,9,2000.708,168.8,9.8,558,1
2000-10-01,2000,10,2000.791,165.3,9.8,483,1
2000-11-01,2000,11,2000.874,163.1,9.7,380,1
2000-12-01,2000,12,2000.958,162.7,9.7,391,1
2001-01-01,2001,1,2001.042,158.3,9.6,437,1
2001-02-01,2001,2,2001.123,152.5,9.4,453,1
2001-03-01,2001,3,2001.204,155.1,9.5,485,1
2001-04-01,2001,4,2001.288,160.7,9.7,578,1
2001-05-01,2001,5,2001.371,163.7,10.0,578,1
2001-06-01,2001,6,2001.455,167.4,10.4,586,1
2001-07-01,2001,7,2001.538,172.0,10.6,645,1
2001-08-01,2001,8,2001.623,175.8,10.9,654,1
2001-09-01,2001,9,2001.707,177.1,10.9,518,1
2001-10-01,2001,10,2001.79,177.3,10.8,628,1
2001-11-01,2001,11,2001.874,180.3,10.8,509,1
2001-12-01,2001,12,2001.958,179.1,10.8,487,1
2002-01-01,2002,1,2002.042,177.6,10.7,500,1
2002-02-01,2002,2,2002.123,179.7,10.9,475,1
2002-03-01,2002,3,2002.204,178.2,10.8,580,1
2002-04-01,2002,4,2002.288,174.4,10.6,603,1
2002-05-01,2002,5,2002.371,171.3,10.2,595,1
2002-06-01,2002,6,2002.455,166.9,9.9,569,1
2002-07-01,2002,7,2002.538,161.5,9.6,628,1
2002-08-01,2002,8,2002.623,155.4,9.2,663,1
2002-09-01,2002,9,2002.707,149.5,8.9,554,1
2002-10-01,2002,10,2002.79,143.9,8.7,543,1
2002-11-01,2002,11,2002.874,136.0,8.5,470,1
2002-12-01,2002,12,2002.958,131.4,8.4,408,1
2003-01-01,2003,1,2003.042,129.6,8.2,482,1
2003-02-01,2003,2,2003.123,125.7,8.0,538,1
2003-03-01,2003,3,2003.204,118.7,7.7,633,1
2003-04-01,2003,4,2003.288,111.9,7.5,619,1
2003-05-01,2003,5,2003.371,107.0,7.5,606,1
2003-06-01,2003,6,2003.455,101.7,7.2,672,1
2003-07-01,2003,7,2003.538,96.0,6.9,677,1
2003-08-01,2003,8,2003.623,92.9,6.8,721,1
2003-09-01,2003,9,2003.707,91.8,6.7,685,1
2003-10-01,2003,10,2003.79,89.1,6.6,570,1
2003-11-01,2003,11,2003.874,86.9,6.5,443,1
2003-12-01,2003,12,2003.958,84.1,6.4,441,1
2004-01-01,2004,1,2004.042,80.1,6.4,491,1
2004-02-01,2004,2,2004.124,76.4,6.4,479,1
2004-03-01,2004,3,2004.206,73.2,6.3,594,1
2004-04-01,2004,4,2004.29,71.0,6.1,601,1
2004-05-01,2004,5,2004.373,69.5,5.9,614,1
2004-06-01,2004,6,2004.456,67.1,5.8,646,1
2004-07-01,2004,7,2004.54,64.8,5.8,709,1
2004-08-01,2004,8,2004.624,63.0,5.7,686,1
2004-09-01,2004,9,2004.708,60.2,5.6,604,1
2004-10-01,2004,10,2004.791,57.9,5.5,539,1
2004-11-01,2004,11,2004.874,56.6,5.4,477,1
2004-12-01,2004,12,2004.958,55.7,5.4,442,1
2005-01-01,2005,1,2005.042,54.5,5.1,536,1
2005-02-01,2005,2,2005.123,53.2,5.0,500,1
2005-03-01,2005,3,2005.204,52.3,4.9,607,1
2005-04-01,2005,4,2005.288,49.3,4.8,598,1
2005-05-01,2005,5,2005.371,45.0,4.7,641,1
2005-06-01,2005,6,2005.455,44.5,4.6,675,1
2005-07-01,2005,7,2005.538,44.6,4.6,678,1
2005-08-01,2005,8,2005.623,41.9,4.5,706,1
2005-09-01,2005,9,2005.707,39.4,4.5,691,1
2005-10-01,2005,10,2005.79,38.9,4.6,534,1
2005-11-01,2005,11,2005.874,38.4,4.6,499,1
2005-12-01,2005,12,2005.958,36.0,4.4,419,1
2006-01-01,2006,1,2006.042,33.0,4.2,511,1
2006-02-01,2006,2,2006.123,29.7,3.9,434,1
2006-03-01,2006,3,2006.204,27.4,3.7,502,1
2006-04-01,2006,4,2006.288,27.0,3.6,550,1
2006-05-01,2006,5,2006.371,27.4,3.6,566,1
2006-06-01,2006,6,2006.455,26.2,3.5,566,1
2006-07-01,2006,7,2006.538,25.0,3.5,628,1
2006-08-01,2006,8,2006.623,25.9,3.4,650,1
2006-09-01,2006,9,2006.707,26.0,3.3,567,1
2006-10-01,2006,10,2006.79,23.7,3.1,537,1
2006-11-01,2006,11,2006.874,21.1,2.9,444,1
2006-12-01,2006,12,2006.958,20.2,2.9,415,1
2007-01-01,2007,1,2007.042,19.8,2.9,474,1
2007-02-01,2007,2,2007.123,19.0,2.9,423,1
2007-03-01,2007,3,2007.204,17.7,2.8,611,1
2007-04-01,2007,4,2007.288,16.4,2.8,650,1
2007-05-01,2007,5,2007.371,14.4,2.8,615,1
2007-06-01,2007,6,2007.455,12.8,2.7,607,1
2007-07-01,2007,7,2007.538,11.6,2.7,703,1
2007-08-01,2007,8,2007.623,9.9,2.7,669,1
2007-09-01,2007,9,2007.707,9.6,2.6,637,1
2007-10-01,2007,10,2007.79,9.9,2.6,547,1
2007-11-01,2007,11,2007.874,9.2,2.6,437,1
2007-12-01,2007,12,2007.958,7.9,2.6,468,1
2008-01-01,2008,1,2008.042,6.6,2.5,480,1
2008-02-01,2008,2,2008.124,5.6,2.5,490,1
2008-03-01,2008,3,2008.206,5.1,2.5,548,1
2008-04-01,2008,4,2008.29,5.1,2.6,562,1
2008-05-01,2008,5,2008.373,5.4,2.6,637,1
2008-06-01,2008,6,2008.456,4.8,2.5,637,1
2008-07-01,2008,7,2008.54,4.0,2.4,664,1
2008-08-01,2008,8,2008.624,3.8,2.4,525,1
2008-09-01,2008,9,2008.708,3.2,2.4,605,1
2008-10-01,2008,10,2008.791,2.4,2.3,571,1
2008-11-01,2008,11,2008.874,2.3,2.3,445,1
2008-12-01,2008,12,2008.958,2.2,2.3,480,1
2009-01-01,2009,1,2009.042,2.5,2.3,317,1
2009-02-01,2009,2,2009.123,2.7,2.3,385,1
2009-03-01,2009,3,2009.204,2.9,2.3,523,1
2009-04-01,2009,4,2009.288,3.3,2.3,586,1
2009-05-01,2009,5,2009.371,3.5,2.3,610,1
2009-06-01,2009,6,2009.455,4.1,2.4,623,1
2009-07-01,2009,7,2009.538,5.5,2.5,671,1
2009-08-01,2009,8,2009.623,7.4,2.6,691,1
2009-09-01,2009,9,2009.707,9.5,2.7,628,1
2009-10-01,2009,10,2009.79,10.9,2.8,564,1
2009-11-01,2009,11,2009.874,11.7,2.9,452,1
2009-12-01,2009,12,2009.958,12.7,2.9,415,1
2010-01-01,2010,1,2010.042,14.0,3.0,413,1
2010-02-01,2010,2,2010.123,16.1,3.1,376,1
2010-03-01,2010,3,2010.204,18.5,3.2,564,1
2010-04-01,2010,4,2010.288,20.8,3.3,592,1
2010-05-01,2010,5,2010.371,23.1,3.4,573,1
2010-06-01,2010,6,2010.455,24.6,3.4,600,1
2010-07-01,2010,7,2010.538,25.2,3.4,718,1
2010-08-01,2010,8,2010.623,26.4,3.6,689,1
2010-09-01,2010,9,2010.707,29.5,3.9,505,1
2010-10-01,2010,10,2010.79,34.5,4.2,501,1
2010-11-01,2010,11,2010.874,39.1,4.4,404,1
2010-12-01,2010,12,2010.958,42.5,4.5,393,1
2011-01-01,2011,1,2011.042,45.7,4.6,417,1
2011-02-01,2011,2,2011.123,48.8,4.8,399,1
2011-03-01,2011,3,2011.204,53.8,5.1,566,1
2011-04-01,2011,4,2011.288,61.1,5.6,557,1
2011-05-01,2011,5,2011.371,69.3,6.1,607,1
2011-06-01,2011,6,2011.455,77.2,6.6,544,1
2011-07-01,2011,7,2011.538,83.6,6.9,549,1
2011-08-01,2011,8,2011.623,86.3,7.0,605,1
2011-09-01,2011,9,2011.707,86.6,7.0,535,1
2011-10-01,2011,10,2011.79,87.4,7.1,503,1
2011-11-01,2011,11,2011.874,89.4,7.2,434,1
2011-12-01,2011,12,2011.958,92.5,7.3,361,1
2012-01-01,2012,1,2012.042,95.5,7.4,386,1
2012-02-01,2012,2,2012.124,98.1,7.5,388,1
2012-03-01,2012,3,2012.206,98.3,7.5,500,1
2012-04-01,2012,4,2012.29,95.1,7.3,479,1
2012-05-01,2012,5,2012.373,90.9,7.0,543,1
2012-06-01,2012,6,2012.456,86.6,6.7,498,1
2012-07-01,2012,7,2012.54,84.5,6.5,601,1
2012-08-01,2012,8,2012.624,85.1,6.5,612,1
2012-09-01,2012,9,2012.708,85.3,6.5,511,1
2012-10-01,2012,10,2012.791,85.8,6.4,493,1
2012-11-01,2012,11,2012.874,87.7,6.5,382,1
2012-12-01,2012,12,2012.958,88.1,6.5,360,1
2013-01-01,2013,1,2013.042,86.8,6.4,362,1
2013-02-01,2013,2,2013.123,86.1,6.4,363,1
2013-03-01,2013,3,2013.204,84.4,6.2,429,1
2013-04-01,2013,4,2013.288,84.3,6.2,509,1
2013-05-01,2013,5,2013.371,87.0,6.5,487,1
2013-06-01,2013,6,2013.455,90.9,6.7,469,1
2013-07-01,2013,7,2013.538,94.6,7.0,575,1
2013-08-01,2013,8,2013.623,99.0,7.3,563,1
2013-09-01,2013,9,2013.707,104.6,7.7,446,1
2013-10-01,2013,10,2013.79,107.0,7.8,421,1
2013-11-01,2013,11,2013.874,106.9,7.8,321,1
2013-12-01,2013,12,2013.958,107.6,7.8,402,1
2014-01-01,2014,1,2014.042,109.3,7.9,398,1
2014-02-01,2014,2,2014.123,110.5,8.0,384,1
2014-03-01,2014,3,2014.204,114.3,8.2,493,1
2014-04-01,2014,4,2014.288,116.4,8.2,486,1
2014-05-01,2014,5,2014.371,115.0,8.2,493,1
2014-06-01,2014,6,2014.455,114.1,8.1,469,1
2014-07-01,2014,7,2014.538,112.6,8.0,477,1
2014-08-01,2014,8,2014.623,108.3,7.8,486,1
2014-09-01,2014,9,2014.707,101.9,7.4,419,1
2014-10-01,2014,10,2014.79,97.3,7.3,440,1
2014-11-01,2014,11,2014.874,94.7,7.4,397,1
2014-12-01,2014,12,2014.958,92.2,7.4,331,1
2015-01-01,2015,1,2015.042,89.3,7.3,546,1
2015-02-01,2015,2,2015.123,86.1,7.2,442,1
2015-03-01,2015,3,2015.204,82.1,7.0,628,1
2015-04-01,2015,4,2015.288,78.9,6.8,847,1
2015-05-01,2015,5,2015.371,76.1,6.6,895,1
2015-06-01,2015,6,2015.455,72.1,6.4,826,1
2015-07-01,2015,7,2015.538,68.3,6.2,977,1
2015-08-01,2015,8,2015.623,66.4,6.0,892,1
2015-09-01,2015,9,2015.707,65.9,6.0,862,1
2015-10-01,2015,10,2015.79,64.3,5.9,662,1
2015-11-01,2015,11,2015.874,61.2,5.5,622,1
2015-12-01,2015,12,2015.958,57.8,5.1,704,1
2016-01-01,2016,1,2016.042,54.4,4.9,634,1
2016-02-01,2016,2,2016.124,52.5,4.8,662,1
2016-03-01,2016,3,2016.206,50.4,4.6,873,1
2016-04-01,2016,4,2016.288,47.8,4.4,865,1
2016-05-01,2016,5,2016.373,44.8,4.2,878,1
2016-06-01,2016,6,2016.455,41.5,4.0,942,1
2016-07-01,2016,7,2016.54,38.5,3.8,1025,1
2016-08-01,2016,8,2016.624,36.0,3.6,1067,1
2016-09-01,2016,9,2016.706,33.2,3.5,900,1
2016-10-01,2016,10,2016.791,31.5,3.4,782,1
2016-11-01,2016,11,2016.873,29.9,3.3,689,1
2016-12-01,2016,12,2016.958,28.5,3.1,623,1
2017-01-01,2017,1,2017.042,27.8,3.1,830,1
2017-02-01,2017,2,2017.122,26.5,2.9,542,1
2017-03-01,2017,3,2017.204,25.7,2.9,1011,1
2017-04-01,2017,4,2017.286,24.8,2.8,920,1
2017-05-01,2017,5,2017.371,23.3,2.7,1101,1
2017-06-01,2017,6,2017.453,22.2,2.6,1136,1
2017-07-01,2017,7,2017.538,21.0,2.6,1093,1
2017-08-01,2017,8,2017.623,19.6,2.4,1002,1
2017-09-01,2017,9,2017.705,18.3,2.2,973,1
2017-10-01,2017,10,2017.79,16.7,2.1,1125,1
2017-11-01,2017,11,2017.873,15.4,1.9,997,1
2017-12-01,2017,12,2017.958,15.1,1.9,714,1
2018-01-01,2018,1,2018.042,14.2,1.9,701,1
2018-02-01,2018,2,2018.122,12.6,1.7,917,1
2018-03-01,2018,3,2018.204,9.9,1.4,1081,1
2018-04-01,2018,4,2018.286,7.8,1.1,996,1
2018-05-01,2018,5,2018.371,7.5,1.1,1234,1
2018-06-01,2018,6,2018.453,7.2,1.1,1070,1
2018-07-01,2018,7,2018.538,7.0,1.1,1438,1
2018-08-01,2018,8,2018.623,6.7,1.0,1297,1
2018-09-01,2018,9,2018.705,6.5,1.0,1223,1
2018-10-01,2018,10,2018.79,6.8,1.0,1097,1
2018-11-01,2018,11,2018.873,6.7,0.9,771,1
2018-12-01,2018,12,2018.958,6.0,0.8,786,1
2019-01-01,2019,1,2019.042,5.4,0.7,841,1
2019-02-01,2019,2,2019.122,5.0,0.7,1042,1
2019-03-01,2019,3,2019.204,4.6,0.7,995,1
2019-04-01,2019,4,2019.286,4.3,0.6,1039,1
2019-05-01,2019,5,2019.371,3.9,0.6,1159,1
2019-06-01,2019,6,2019.453,3.7,0.5,1273,1
2019-07-01,2019,7,2019.538,3.5,0.5,1214,1
2019-08-01,2019,8,2019.623,3.4,0.5,1344,1
2019-09-01,2019,9,2019.705,3.1,0.5,1225,1
2019-10-01,2019,10,2019.79,2.6,0.4,1065,1
2019-11-01,2019,11,2019.873,2.0,0.4,832,1
2019-12-01,2019,12,2019.958,1.8,0.4,855,1
2020-01-01,2020,1,2020.042,2.2,0.8,795,1
2020-02-01,2020,2,2020.124,2.7,1.4,967,1
2020-03-01,2020,3,2020.206,3.0,1.7,1055,1
2020-04-01,2020,4,2020.288,3.6,2.3,1234,1
2020-05-01,2020,5,2020.373,5.6,3.2,1363,1
2020-06-01,2020,6,2020.455,7.9,3.8,1196,1
2020-07-01,2020,7,2020.54,9.0,4.2,1548,1
2020-08-01,2020,8,2020.624,9.5,4.4,1587,1
2020-09-01,2020,9,2020.706,10.5,4.7,1244,1
2020-10-01,2020,10,2020.791,11.9,5.1,1215,1
2020-11-01,2020,11,2020.873,13.6,5.4,1238,1
2020-12-01,2020,12,2020.958,15.3,5.6,998,1
2021-01-01,2021,1,2021.042,17.3,6.0,1036,1
2021-02-01,2021,2,2021.122,19.0,6.4,1122,1
2021-03-01,2021,3,2021.204,21.7,6.8,1322,1
2021-04-01,2021,4,2021.286,24.8,7.1,1441,1
2021-05-01,2021,5,2021.371,25.8,7.1,1411,1
2021-06-01,2021,6,2021.453,27.6,7.7,1411,1
2021-07-01,2021,7,2021.538,31.4,8.4,1424,1
2021-08-01,2021,8,2021.623,35.4,8.9,1447,1
2021-09-01,2021,9,2021.705,40.2,9.5,1361,1
2021-10-01,2021,10,2021.79,45.2,10.2,1347,1
2021-11-01,2021,11,2021.873,50.8,11.0,1066,1
2021-12-01,2021,12,2021.958,55.9,11.7,845,1
2022-01-01,2022,1,2022.042,60.1,12.1,1176,1
2022-02-01,2022,2,2022.122,64.7,12.3,1146,1
2022-03-01,2022,3,2022.204,68.7,12.7,1413,1
2022-04-01,2022,4,2022.286,73.0,13.3,1376,1
2022-05-01,2022,5,2022.371,77.4,13.9,1401,1
2022-06-01,2022,6,2022.453,81.1,14.3,1403,1
2022-07-01,2022,7,2022.538,86.7,15.3,1487,1
2022-08-01,2022,8,2022.623,92.6,16.7,1470,1
2022-09-01,2022,9,2022.705,96.5,17.2,1264,1
2022-10-01,2022,10,2022.79,98.9,17.5,1215,1
2022-11-01,2022,11,2022.873,101.2,17.7,1047,1
2022-12-01,2022,12,2022.958,106.7,18.1,860,1
2023-01-01,2023,1,2023.042,113.3,18.6,968,1
2023-02-01,2023,2,2023.122,117.8,18.9,1014,1
2023-03-01,2023,3,2023.204,121.1,19.1,1081,1
2023-04-01,2023,4,2023.286,122.9,19.2,1132,1
2023-05-01,2023,5,2023.371,124.2,19.2,1240,1
2023-06-01,2023,6,2023.453,125.3,19.3,1248,1
2023-07-01,2023,7,2023.538,124.6,18.8,1278,1
2023-08-01,2023,8,2023.623,124.3,18.3,1247,1
2023-09-01,2023,9,2023.705,124.0,18.3,1261,1
2023-10-01,2023,10,2023.79,124.8,18.4,1104,1
2023-11-01,2023,11,2023.873,127.9,18.8,928,1
2023-12-01,2023,12,2023.958,129.5,19.0,785,1
2024-01-01,2024,1,2024.042,131.2,19.4,890,1
2024-02-01,2024,2,2024.124,136.9,20.1,806,1
2024-03-01,2024,3,2024.206,141.4,20.5,1071,1
2024-04-01,2024,4,2024.288,144.4,20.8,1094,1
2024-05-01,2024,5,2024.373,149.1,21.3,1215,1
2024-06-01,2024,6,2024.455,152.8,21.7,1186,1
2024-07-01,2024,7,2024.54,155.0,22.1,1218,1
2024-08-01,2024,8,2024.624,156.8,22.3,1279,1
2024-09-01,2024,9,2024.706,159.4,22.5,1047,1
2024-10-01,2024,10,2024.791,160.9,22.5,1013,1
2024-11-01,2024,11,2024.873,157.2,22.0,793,1
2024-12-01,2024,12,2024.958,151.2,21.3,653,1
